,apol1242,maip1246,acha1250,achu1248,agua1253,yane1238,amar1274,apur1254,apal1257,arhu1242,arab1268,mapu1245,karo1305,araw1276,waor1240,awet1244,sout2996,ayor1240,cent2142,bare1276,bora1263,boro1282,baur1253,bani1254,gari1256,chip1262,mose1249,cavi1250,call1235,chim1309,cash1251,chay1248,cham1318,cham1315,chol1284,asha1243,coca1259,colo1256,cofa1242,nant1250,isla1278,cube1242,mash1270,sanb1242,desa1247,emer1243,nort2972,esee1248,guar1293,guan1270,guat1253,wayu1243,gavi1246,ngab1239,hixk1239,igna1246,inga1252,inap1243,iqui1243,iton1250,jama1261,toll1241,shua1257,jaqa1244,hupd1244,juru1256,kama1373,kadi1248,kain1272,kana1291,curr1243,kari1311,daww1239,awac1239,kano1245,laoo1244,leco1242,lako1248,sate1243,mala1522,maca1260,mach1267,mats1244,misk1235,mehi1240,moco1246,maku1278,wich1262,muni1258,mund1330,movi1243,noma1263,moch1259,onaa1245,pare1272,papi1253,wari1268,pech1241,paez1247,enap1235,piap1246,pila1245,pali1279,paun1241,ashe1272,puel1244,puin1248,hual1241,sout2991,sout2990,sant1432,tena1240,yauy1235,ayac1239,cusc1236,caja1238,imba1240,nort2980,paca1245,sanm1289,huay1240,sala1272,jauj1238,cane1242,reye1240,resi1247,rikb1245,rama1270,russ1263,saba1268,sara1331,seco1241,nina1238,ship1254,epen1239,saki1248,sion1247,stan1288,tari1256,tehu1242,tere1279,teri1250,tain1254,toba1269,tapi1253,trum1247,trio1238,taus1253,nucl1301,ikpe1245,enaw1238,urar1246,uruu1244,wapi1253,waur1244,wara1303,mama1278,wayo1238,xava1240,kwaz1243,yami1256,yucu1253,nhen1239,yuqu1240,yura1255,yavi1244,zapa1253
NP810,,,,,NP810-A,NP810-A,,NP810-B,,NP810-A,NP810-A,NP810-A,NP810-A,,,,NP810-A,NP810-B,NP810-A,,NP810-C,NP810-A,NP810-B,,,NP810-B,NP810-B,NP810-A,NP810-A,,,,,NP810-B,NP810-A,,NP810-A,NP810-A,NP810-A,,,NP810-B,,,NP810-B,NP810-A,NP810-A,NP810-A,,,,,NP810-A,,NP810-A,,NP810-A,,NP810-A,NP810-A,NP810-B,,NP810-A,NP810-A,NP810-A,,NP810-A,NP810-A,,,,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,,,NP810-B,,NP810-A,,,NP810-B,,NP810-A,NP810-NK,,NP810-C,,NP810-A,NP810-C,,NP810-A,NP810-C,,NP810-A,NP810-A,,NP810-B,,,,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,NP810-A,,,,NP810-C,NP810-A,,,NP810-A,NP810-A,,NP810-A,NP810-A,NP810-B,NP810-B,NP810-C,,,,NP810-A,NP810-A,NP810-A,NP810-A,,NP810-A,,,NP810-A,NP810-A,,,NP810-NK,NP810-A,,,NP810-A,NP810-A,,NP810-NK,NP810-A,NP810-A,,
NP820,,,,,NP820-0,NP820-0,,NP820-1,,NP820-0,NP820-1,NP820-0,NP820-1,,,,NP820-0,NP820-0,NP820-0,,NP820-0,NP820-1,NP820-0,,,NP820-1,NP820-0,NP820-0,NP820-1,,,,,NP820-0,NP820-0,,NP820-0,NP820-0,NP820-0,,,NP820-1,,,NP820-1,NP820-0,NP820-0,NP820-0,,,,,NP820-NK,,NP820-0,,NP820-0,,NP820-0,NP820-1,NP820-0,,NP820-0,NP820-0,NP820-1,,NP820-0,NP820-1,,,,NP820-NK,NP820-NK,NP820-0,NP820-1,NP820-0,NP820-0,NP820-NK,,,NP820-0,,NP820-0,,,NP820-1,,NP820-0,NP820-NK,,NP820-0,,NP820-0,NP820-0,,NP820-1,NP820-0,,NP820-1,NP820-0,,NP820-1,,,,NP820-1,NP820-1,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,NP820-0,,,,NP820-0,NP820-0,,,NP820-0,NP820-1,,NP820-1,NP820-1,NP820-0,NP820-1,NP820-1,,,,NP820-1,NP820-0,NP820-0,NP820-0,,NP820-0,,,NP820-0,NP820-0,,,NP820-NK,NP820-1,,,NP820-1,NP820-0,,NP820-NK,NP820-1,NP820-0,,
NP830,,,,,NP830-0,NP830-1,,NP830-0,,NP830-0,NP830-1,NP830-0,NP830-1,,,,NP830-0,NP830-1,NP830-0,,NP830-1,NP830-1,NP830-1,,,NP830-0,NP830-0,NP830-0,NP830-0,,,,,NP830-0,NP830-1,,NP830-0,NP830-1,NP830-0,,,NP830-1,,,NP830-1,NP830-0,NP830-0,NP830-0,,,,,NP830-0,,NP830-0,,NP830-0,,NP830-0,NP830-1,NP830-0,,NP830-0,NP830-0,NP830-1,,NP830-NK,NP830-1,,,,NP830-0,NP830-NK,NP830-0,NP830-1,NP830-1,NP830-0,NP830-1,,,NP830-0,,NP830-0,,,NP830-1,,NP830-1,NP830-1,,NP830-1,,NP830-1,NP830-0,,NP830-0,NP830-0,,NP830-0,NP830-1,,NP830-1,,,,NP830-0,NP830-1,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-0,NP830-1,NP830-0,,,,NP830-0,NP830-1,,,NP830-1,NP830-0,,NP830-0,NP830-1,NP830-0,NP830-1,NP830-0,,,,NP830-1,NP830-0,NP830-0,NP830-0,,NP830-0,,,NP830-0,NP830-0,,,NP830-NK,NP830-1,,,NP830-1,NP830-0,,NP830-NK,NP830-0,NP830-0,,
NP831,,,,,NP831-NA,NP831-C,,NP831-NA,,NP831-NA,NP831-NK,NP831-NA,NP831-A,,,,NP831-NA,NP831-A,NP831-NA,,NP831-C,NP831-A,NP831-C,,,NP831-NK,NP831-NA,NP831-NA,NP831-NA,,,,,NP831-NA,NP831-F,,NP831-NA,NP831-C,NP831-NK,,,NP831-C,,,NP831-C,NP831-NA,NP831-NA,NP831-NK,,,,,NP831-NA,,NP831-NA,,NP831-NA,,NP831-NK,NP831-B,NP831-NA,,NP831-NA,NP831-NA,NP831-D,,NP831-NA,NP831-NK,,,,NP831-NA,NP831-NA,NP831-NA,NP831-A,NP831-E,NP831-NA,NP831-C,,,NP831-NK,,NP831-NA,,,NP831-A,,NP831-A,NP831-NA,,NP831-C,,NP831-F,NP831-NK,,NP831-A,NP831-NA,,NP831-NA,NP831-A,,NP831-A,,,,NP831-NK,NP831-A,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NA,NP831-NK,,,,NP831-NK,NP831-A,,,NP831-NK,NP831-NA,,NP831-NA,NP831-C,NP831-A,NP831-C,NP831-NA,,,,NP831-NK,NP831-NA,NP831-NA,NP831-NA,,NP831-E,,,NP831-NA,NP831-NK,,,NP831-NA,NP831-A,,,NP831-C,NP831-NA,,NP831-NA,NP831-NK,NP831-NA,,
NP832,,,,,NP832-NA,NP832-C,,NP832-NA,,NP832-NA,NP832-C,NP832-NA,NP832-D,,,,NP832-NA,NP832-D,NP832-NA,,NP832-C,NP832-A,NP832-C,,,NP832-NK,NP832-NA,NP832-NA,NP832-NA,,,,,NP832-NA,NP832-A,,NP832-NA,NP832-C,NP832-NK,,,NP832-C,,,NP832-C,NP832-NA,NP832-NA,NP832-NK,,,,,NP832-NA,,NP832-NA,,NP832-NA,,NP832-NK,NP832-A,NP832-NA,,NP832-NA,NP832-NA,NP832-D,,NP832-NA,NP832-C,,,,NP832-NA,NP832-NA,NP832-NA,NP832-C,NP832-A,NP832-NA,NP832-C,,,NP832-NK,,NP832-NA,,,NP832-D,,NP832-A,NP832-NA,,NP832-C,,NP832-A,NP832-NK,,NP832-A,NP832-NA,,NP832-NA,NP832-A,,NP832-D,,,,NP832-NK,NP832-C,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-NA,NP832-C,NP832-NK,,,,NP832-NK,NP832-C,,,NP832-C,NP832-NA,,NP832-NA,NP832-C,NP832-A,NP832-C,NP832-NA,,,,NP832-C,NP832-NA,NP832-NA,NP832-NA,,NP832-A,,,NP832-NA,NP832-NK,,,NP832-NA,NP832-C,,,NP832-C,NP832-NA,,NP832-NA,NP832-NK,NP832-NA,,
NP833,,,,,NP833-NA,NP833-NK,,NP833-NA,,NP833-NA,NP833-NK,NP833-NA,NP833-0,,,,NP833-NA,NP833-0,NP833-NA,,NP833-1,NP833-0,NP833-0,,,NP833-NK,NP833-NA,NP833-NA,NP833-NA,,,,,NP833-NA,NP833-1,,NP833-NA,NP833-0,NP833-NK,,,NP833-0,,,NP833-1,NP833-NA,NP833-NA,NP833-NK,,,,,NP833-NA,,NP833-NA,,NP833-NA,,NP833-NK,NP833-0,NP833-NA,,NP833-NA,NP833-NA,NP833-0,,NP833-NA,NP833-NK,,,,NP833-NA,NP833-NA,NP833-NA,NP833-0,NP833-0,NP833-NA,NP833-NK,,,NP833-NK,,NP833-NA,,,NP833-0,,NP833-0,NP833-NA,,NP833-0,,NP833-0,NP833-NK,,NP833-0,NP833-NA,,NP833-NA,NP833-0,,NP833-0,,,,NP833-NK,NP833-0,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NA,NP833-NK,,,,NP833-NK,NP833-0,,,NP833-NK,NP833-NA,,NP833-NA,NP833-NK,NP833-0,NP833-1,NP833-NA,,,,NP833-NK,NP833-NA,NP833-NA,NP833-NA,,NP833-0,,,NP833-NA,NP833-NK,,,NP833-NA,NP833-NK,,,NP833-0,NP833-NA,,NP833-NA,NP833-NK,NP833-NA,,
NP834,,,,,NP834-NA,NP834-1,,NP834-NA,,NP834-NA,NP834-1,NP834-NA,NP834-0,,,,NP834-NA,NP834-0,NP834-NA,,NP834-1,NP834-0,NP834-1,,,NP834-NK,NP834-NA,NP834-NA,NP834-NA,,,,,NP834-NA,NP834-0,,NP834-NA,NP834-0,NP834-NK,,,NP834-1,,,NP834-1,NP834-NA,NP834-NA,NP834-NK,,,,,NP834-NA,,NP834-NA,,NP834-NA,,NP834-NK,NP834-0,NP834-NA,,NP834-NA,NP834-NA,NP834-0,,NP834-NA,NP834-NK,,,,NP834-NA,NP834-NA,NP834-NA,NP834-1,NP834-0,NP834-NA,NP834-1,,,NP834-NK,,NP834-NA,,,NP834-0,,NP834-0,NP834-NA,,NP834-1,,NP834-0,NP834-NK,,NP834-0,NP834-NA,,NP834-NA,NP834-0,,NP834-0,,,,NP834-NK,NP834-0,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NA,NP834-NK,,,,NP834-NK,NP834-1,,,NP834-NK,NP834-NA,,NP834-NA,NP834-1,NP834-0,NP834-1,NP834-NA,,,,NP834-1,NP834-NA,NP834-NA,NP834-NA,,NP834-0,,,NP834-NA,NP834-NK,,,NP834-NA,NP834-NK,,,NP834-1,NP834-NA,,NP834-NA,NP834-NK,NP834-NA,,
NP835,,,,,NP835-NA,NP835-NK,,NP835-NA,,NP835-NA,NP835-NK,NP835-NA,NP835-A,,,,NP835-NA,NP835-D,NP835-NA,,NP835-C,NP835-C,NP835-A,,,NP835-NK,NP835-NA,NP835-NA,NP835-NA,,,,,NP835-NA,NP835-A,,NP835-NA,NP835-A,NP835-NK,,,NP835-C,,,NP835-C,NP835-NA,NP835-NA,NP835-NK,,,,,NP835-NA,,NP835-NA,,NP835-NA,,NP835-NK,NP835-A,NP835-NA,,NP835-NA,NP835-NA,NP835-A,,NP835-NA,NP835-D,,,,NP835-NA,NP835-NA,NP835-NA,NP835-A,NP835-A,NP835-NA,NP835-C,,,NP835-NK,,NP835-NA,,,NP835-A,,NP835-D,NP835-NA,,NP835-A,,NP835-A,NP835-NK,,NP835-A,NP835-NA,,NP835-NA,NP835-D,,NP835-A,,,,NP835-NK,NP835-A,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NA,NP835-NK,,,,NP835-NK,NP835-A,,,NP835-NK,NP835-NA,,NP835-NA,NP835-A,NP835-A,NP835-C,NP835-NA,,,,NP835-D,NP835-NA,NP835-NA,NP835-NA,,NP835-A,,,NP835-NA,NP835-NK,,,NP835-NA,NP835-A,,,NP835-C,NP835-NA,,NP835-NA,NP835-NK,NP835-NA,,
NP836,,,,,NP836-NA,NP836-C,,NP836-NA,,NP836-NA,NP836-NK,NP836-NA,NP836-A,,,,NP836-NA,NP836-NK,NP836-NA,,NP836-C,NP836-A,NP836-A,,,NP836-NK,NP836-NA,NP836-NA,NP836-NA,,,,,NP836-NA,NP836-A,,NP836-NA,NP836-A,NP836-NK,,,NP836-C,,,NP836-C,NP836-NA,NP836-NA,NP836-NK,,,,,NP836-NA,,NP836-NA,,NP836-NA,,NP836-NK,NP836-B,NP836-NA,,NP836-NA,NP836-NA,NP836-C,,NP836-NA,NP836-NK,,,,NP836-NA,NP836-NA,NP836-NA,NP836-A,NP836-A,NP836-NA,NP836-C,,,NP836-NK,,NP836-NA,,,NP836-B,,NP836-A,NP836-NA,,NP836-A,,NP836-A,NP836-NK,,NP836-A,NP836-NA,,NP836-NA,NP836-A,,NP836-B,,,,NP836-NK,NP836-A,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NA,NP836-NK,,,,NP836-NK,NP836-A,,,NP836-NK,NP836-NA,,NP836-NA,NP836-C,NP836-A,NP836-C,NP836-NA,,,,NP836-A,NP836-NA,NP836-NA,NP836-NA,,NP836-A,,,NP836-NA,NP836-NK,,,NP836-NA,NP836-A,,,NP836-C,NP836-NA,,NP836-NA,NP836-NK,NP836-NA,,
NP837,,,,,NP837-NA,NP837-NK,,NP837-NA,,NP837-NA,NP837-1,NP837-NA,NP837-0,,,,NP837-NA,NP837-0,NP837-NA,,NP837-1,NP837-0,NP837-1,,,NP837-NK,NP837-NA,NP837-NA,NP837-NA,,,,,NP837-NA,NP837-0,,NP837-NA,NP837-0,NP837-NK,,,NP837-0,,,NP837-1,NP837-NA,NP837-NA,NP837-NK,,,,,NP837-NA,,NP837-NA,,NP837-NA,,NP837-NK,NP837-1,NP837-NA,,NP837-NA,NP837-NA,NP837-0,,NP837-NA,NP837-0,,,,NP837-NA,NP837-NA,NP837-NA,NP837-1,NP837-0,NP837-NA,NP837-1,,,NP837-NK,,NP837-NA,,,NP837-0,,NP837-0,NP837-NA,,NP837-1,,NP837-0,NP837-NK,,NP837-0,NP837-NA,,NP837-NA,NP837-0,,NP837-0,,,,NP837-NK,NP837-0,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NA,NP837-NK,,,,NP837-NK,NP837-0,,,NP837-NK,NP837-NA,,NP837-NA,NP837-NK,NP837-0,NP837-1,NP837-NA,,,,NP837-0,NP837-NA,NP837-NA,NP837-NA,,NP837-0,,,NP837-NA,NP837-NK,,,NP837-NA,NP837-1,,,NP837-1,NP837-NA,,NP837-NA,NP837-NK,NP837-NA,,
NP838,,,,,NP838-NA,NP838-1,,NP838-NA,,NP838-NA,NP838-0,NP838-NA,NP838-0,,,,NP838-NA,NP838-0,NP838-NA,,NP838-1,NP838-0,NP838-1,,,NP838-NK,NP838-NA,NP838-NA,NP838-NA,,,,,NP838-NA,NP838-0,,NP838-NA,NP838-0,NP838-NK,,,NP838-1,,,NP838-1,NP838-NA,NP838-NA,NP838-NK,,,,,NP838-NA,,NP838-NA,,NP838-NA,,NP838-NK,NP838-1,NP838-NA,,NP838-NA,NP838-NA,NP838-1,,NP838-NA,NP838-0,,,,NP838-NA,NP838-NA,NP838-NA,NP838-1,NP838-0,NP838-NA,NP838-1,,,NP838-NK,,NP838-NA,,,NP838-0,,NP838-0,NP838-NA,,NP838-1,,NP838-0,NP838-NK,,NP838-0,NP838-NA,,NP838-NA,NP838-0,,NP838-0,,,,NP838-NK,NP838-1,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NA,NP838-NK,,,,NP838-NK,NP838-1,,,NP838-1,NP838-NA,,NP838-NA,NP838-1,NP838-0,NP838-1,NP838-NA,,,,NP838-0,NP838-NA,NP838-NA,NP838-NA,,NP838-0,,,NP838-NA,NP838-NK,,,NP838-NA,NP838-1,,,NP838-1,NP838-NA,,NP838-NA,NP838-NK,NP838-NA,,
NP839,,,,,NP839-NA,NP839-NK,,NP839-NA,,NP839-NA,NP839-1,NP839-NA,NP839-0,,,,NP839-NA,NP839-0,NP839-NA,,NP839-1,NP839-0,NP839-1,,,NP839-NK,NP839-NA,NP839-NA,NP839-NA,,,,,NP839-NA,NP839-0,,NP839-NA,NP839-0,NP839-NK,,,NP839-NK,,,NP839-NK,NP839-NA,NP839-NA,NP839-NK,,,,,NP839-NA,,NP839-NA,,NP839-NA,,NP839-NK,NP839-0,NP839-NA,,NP839-NA,NP839-NA,NP839-1,,NP839-NA,NP839-0,,,,NP839-NA,NP839-NA,NP839-NA,NP839-NK,NP839-0,NP839-NA,NP839-1,,,NP839-NK,,NP839-NA,,,NP839-1,,NP839-0,NP839-NA,,NP839-1,,NP839-0,NP839-NK,,NP839-0,NP839-NA,,NP839-NA,NP839-0,,NP839-1,,,,NP839-NK,NP839-1,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NA,NP839-NK,,,,NP839-NK,NP839-1,,,NP839-1,NP839-NA,,NP839-NA,NP839-0,NP839-0,NP839-1,NP839-NA,,,,NP839-0,NP839-NA,NP839-NA,NP839-NA,,NP839-0,,,NP839-NA,NP839-NK,,,NP839-NA,NP839-1,,,NP839-1,NP839-NA,,NP839-NA,NP839-NK,NP839-NA,,
NP9,,,,,NP9-B,NP9-B,,NP9-B,,NP9-B,NP9-B,NP9-C,NP9-B,,,,NP9-B,NP9-B,NP9-B,,NP9-C,NP9-B,NP9-B,,,NP9-B,NP9-B,NP9-C,NP9-A,,,,,NP9-B,NP9-B,,NP9-B,NP9-B,NP9-B,,,NP9-B,,,NP9-B,NP9-B,NP9-B,NP9-A,,,,,NP9-B,,NP9-B,,NP9-B,,NP9-B,NP9-B,NP9-B,,NP9-B,NP9-A,NP9-B,,NP9-B,NP9-B,,,,NP9-A,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,,,NP9-B,,NP9-A,,,NP9-B,,NP9-B,NP9-A,,NP9-B,,NP9-B,NP9-B,,NP9-B,NP9-B,,NP9-B,NP9-B,,NP9-C,,,,NP9-C,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,NP9-B,,,,NP9-B,NP9-A,,,NP9-C,NP9-B,,NP9-B,NP9-B,NP9-B,NP9-B,NP9-C,,,,NP9-B,NP9-A,NP9-C,NP9-B,,NP9-B,,,NP9-B,NP9-B,,,NP9-NK,NP9-A,,,NP9-A,NP9-A,,NP9-B,NP9-A,NP9-B,,
NP901,,,,,NP901-NK,NP901-F,,NP901-A,,NP901-C,NP901-NK,NP901-A,NP901-C,,,,NP901-F,NP901-D,NP901-F,,NP901-C,NP901-NK,NP901-F,,,NP901-C,NP901-F,NP901-C,NP901-F,,,,,NP901-C,NP901-NK,,NP901-C,NP901-C,NP901-C,,,NP901-C,,,NP901-C,NP901-C,NP901-NK,NP901-C,,,,,NP901-C,,NP901-C,,NP901-C,,NP901-D,NP901-A,NP901-C,,NP901-C,NP901-F,NP901-C,,NP901-C,NP901-NK,,,,NP901-NK,NP901-C,NP901-C,NP901-A,NP901-B,NP901-C,NP901-A,,,NP901-C,,NP901-C,,,NP901-A,,NP901-A,NP901-F,,NP901-A,,NP901-C,NP901-C,,NP901-B,NP901-B,,NP901-C,NP901-C,,NP901-A,,,,NP901-A,NP901-F,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-F,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,NP901-C,,,,NP901-B,NP901-F,,,NP901-C,NP901-C,,NP901-C,NP901-NK,NP901-B,NP901-C,NP901-C,,,,NP901-F,NP901-F,NP901-C,NP901-C,,NP901-C,,,NP901-C,NP901-C,,,NP901-C,NP901-NK,,,NP901-A,NP901-C,,NP901-NK,NP901-F,NP901-C,,
TAME1-1,,,,,TAME1-1-N,TAME1-1-N,,TAME1-1-N,,TAME1-1-N,,TAME1-1-N,TAME1-1-N,,,,,,TAME1-1-AFF,,TAME1-1-N,TAME1-1-N,TAME1-1-N,,,,TAME1-1-N,TAME1-1-N,,TAME1-1-N,,,,,,,TAME1-1-N,TAME1-1-N,,,,TAME1-1-AFF,,,TAME1-1-AFF,TAME1-1-N,TAME1-1-AFF,,,,,,,,TAME1-1-AFF,,,,,TAME1-1-N,TAME1-1-N,,TAME1-1-N,,TAME1-1-N,,TAME1-1-N,,TAME1-1-N,,,TAME1-1-AFF,TAME1-1-N,TAME1-1-N,TAME1-1-N,,TAME1-1-AFF,,TAME1-1-N,,,,TAME1-1-AFF,,,TAME1-1-N,,TAME1-1-N,TAME1-1-N,,TAME1-1-N,,,,TAME1-1-N,,TAME1-1-CLI,,TAME1-1-N,TAME1-1-AFF,,TAME1-1-N,,,,,TAME1-1-N,TAME1-1-N,,,,,,,TAME1-1-N,,TAME1-1-N,,,,,,,TAME1-1-N,,,TAME1-1-AFF,,,TAME1-1-AFF,,,TAME1-1-N,TAME1-1-N,,TAME1-1-N,,,TAME1-1-CLI,TAME1-1-NK,,,,,TAME1-1-N,TAME1-1-PAR,TAME1-1-AFF,,,,,TAME1-1-N,,,,TAME1-1-AFF,TAME1-1-AFF,,,TAME1-1-N,TAME1-1-N,,TAME1-1-N,,TAME1-1-N,,
TAME1-2,,,,,TAME1-2-AFF,TAME1-2-CLI,,TAME1-2-AFF,,TAME1-2-AFF,,TAME1-2-N,TAME1-2-PAR,,,,,,TAME1-2-AFF,,TAME1-2-AFF,TAME1-2-CLI,TAME1-2-N,,,,TAME1-2-CLI,TAME1-2-AFF,,TAME1-2-AFF,,,,,,,TAME1-2-CLI,TAME1-2-N,,,,TAME1-2-AFF,,,TAME1-2-AFF,TAME1-2-AFF,TAME1-2-AFF,,,,,,,,TAME1-2-AFF,,,,,TAME1-2-AUX,TAME1-2-AFF,,TAME1-2-AFF,,TAME1-2-AFF,,TAME1-2-PAR,,TAME1-2-AFF,,,TAME1-2-AFF,TAME1-2-AFF,TAME1-2-AFF,TAME1-2-AFF,,TAME1-2-AFF,,TAME1-2-PAR,,,,TAME1-2-AFF,,,TAME1-2-N,,TAME1-2-CLI,TAME1-2-AFF,,TAME1-2-PAR,,,,TAME1-2-PAR,,TAME1-2-CLI,,TAME1-2-N,TAME1-2-AFF,,TAME1-2-N,,,,,TAME1-2-AFF,TAME1-2-AFF,,,,,,,TAME1-2-AFF,,TAME1-2-AFF,,,,,,,TAME1-2-PAR,,,TAME1-2-AFF,,,TAME1-2-AFF,,,TAME1-2-N,TAME1-2-AFF,,TAME1-2-PAR,,,TAME1-2-CLI,TAME1-2-AFF,,,,,TAME1-2-AFF,TAME1-2-N,TAME1-2-AFF,,,,,TAME1-2-N,,,,TAME1-2-AFF,TAME1-2-AFF,,,TAME1-2-AFF,TAME1-2-AFF,,TAME1-2-PAR,,TAME1-2-AFF,,
TAME1-2-1,,,,,TAME1-2-1-1,TAME1-2-1-2,,TAME1-2-1-1,,TAME1-2-1-1,,TAME1-2-1-0,TAME1-2-1-1,,,,,,TAME1-2-1-1,,TAME1-2-1-2,TAME1-2-1-1,TAME1-2-1-0,,,,TAME1-2-1-1,TAME1-2-1-1,,TAME1-2-1-1,,,,,,,TAME1-2-1-2,TAME1-2-1-0,,,,TAME1-2-1-2,,,TAME1-2-1-0,TAME1-2-1-1,TAME1-2-1-2,,,,,,,,TAME1-2-1-1,,,,,TAME1-2-1-1,TAME1-2-1-1,,TAME1-2-1-2,,TAME1-2-1-2,,TAME1-2-1-1,,TAME1-2-1-1,,,TAME1-2-1-1,TAME1-2-1-2,TAME1-2-1-1,TAME1-2-1-1,,TAME1-2-1-1,,TAME1-2-1-1,,,,TAME1-2-1-1,,,TAME1-2-1-0,,TAME1-2-1-1,TAME1-2-1-1,,TAME1-2-1-1,,,,TAME1-2-1-1,,TAME1-2-1-1,,TAME1-2-1-0,TAME1-2-1-1,,TAME1-2-1-0,,,,,TAME1-2-1-1,TAME1-2-1-1,,,,,,,TAME1-2-1-1,,TAME1-2-1-1,,,,,,,TAME1-2-1-1,,,TAME1-2-1-1,,,TAME1-2-1-1,,,TAME1-2-1-0,TAME1-2-1-1,,TAME1-2-1-2,,,TAME1-2-1-1,TAME1-2-1-1,,,,,TAME1-2-1-2,TAME1-2-1-0,TAME1-2-1-1,,,,,TAME1-2-1-0,,,,TAME1-2-1-1,TAME1-2-1-1,,,TAME1-2-1-1,TAME1-2-1-2,,TAME1-2-1-1,,TAME1-2-1-1,,
